feature,feature_idx,m_i,s_used,context,prompt,condition,c,sample,baseline_p,a_i_max,active,passed_floor,p_concept,gen_success_frac,gen_success_any,perplexity
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=2.0),2.0,5,0.9513675570487976,75.91300964355469,True,True,0.24688848853111267,0.03125,1,4.151272296905518
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=2.0),2.0,6,0.9513675570487976,75.91300964355469,True,True,0.24688848853111267,0.03125,1,6.355247497558594
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=2.0),2.0,7,0.9513675570487976,75.91300964355469,True,True,0.24688848853111267,0.03125,1,4.356210231781006
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=2.0),2.0,8,0.9513675570487976,75.91300964355469,True,True,0.24688848853111267,0.03125,1,6.02800178527832
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=2.0),2.0,9,0.9513675570487976,75.91300964355469,True,True,0.24688848853111267,0.03125,1,6.695710182189941
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=2.0),2.0,0,0.9513675570487976,75.91300964355469,True,True,0.26355254650115967,0.03125,1,7.785175323486328
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=2.0),2.0,1,0.9513675570487976,75.91300964355469,True,True,0.26355254650115967,0.03125,1,3.63504695892334
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=2.0),2.0,2,0.9513675570487976,75.91300964355469,True,True,0.26355254650115967,0.03125,1,6.112695217132568
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=2.0),2.0,3,0.9513675570487976,75.91300964355469,True,True,0.26355254650115967,0.03125,1,4.3409647941589355
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=2.0),2.0,4,0.9513675570487976,75.91300964355469,True,True,0.26355254650115967,0.03125,1,7.212750434875488
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=2.0),2.0,5,0.9513675570487976,75.91300964355469,True,True,0.26355254650115967,0.03125,1,4.941107273101807
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=2.0),2.0,6,0.9513675570487976,75.91300964355469,True,True,0.26355254650115967,0.03125,1,6.4863715171813965
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=2.0),2.0,7,0.9513675570487976,75.91300964355469,True,True,0.26355254650115967,0.03125,1,4.356210231781006
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=2.0),2.0,8,0.9513675570487976,75.91300964355469,True,True,0.26355254650115967,0.03125,1,5.336447715759277
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=2.0),2.0,9,0.9513675570487976,75.91300964355469,True,True,0.26355254650115967,0.03125,1,6.8687262535095215
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=4.0),4.0,0,0.9513675570487976,75.91300964355469,True,True,0.11791836470365524,0.03125,1,7.107847213745117
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=4.0),4.0,1,0.9513675570487976,75.91300964355469,True,True,0.11791836470365524,0.03125,1,5.537288665771484
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=4.0),4.0,2,0.9513675570487976,75.91300964355469,True,True,0.11791836470365524,0.03125,1,11.495084762573242
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=4.0),4.0,3,0.9513675570487976,75.91300964355469,True,True,0.11791836470365524,0.03125,1,4.873997688293457
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=4.0),4.0,4,0.9513675570487976,75.91300964355469,True,True,0.11791836470365524,0.03125,1,8.307327270507812
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=4.0),4.0,5,0.9513675570487976,75.91300964355469,True,True,0.11791836470365524,0.03125,1,4.151272296905518
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=4.0),4.0,6,0.9513675570487976,75.91300964355469,True,True,0.11791836470365524,0.03125,1,5.647887229919434
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=4.0),4.0,7,0.9513675570487976,75.91300964355469,True,True,0.11791836470365524,0.03125,1,4.356210231781006
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=4.0),4.0,8,0.9513675570487976,75.91300964355469,True,True,0.11791836470365524,0.03125,1,6.02800178527832
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,neg(c=4.0),4.0,9,0.9513675570487976,75.91300964355469,True,True,0.11791836470365524,0.0,0,8.32786750793457
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=4.0),4.0,0,0.9513675570487976,75.91300964355469,True,True,0.26072147488594055,0.03125,1,6.333063125610352
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=4.0),4.0,1,0.9513675570487976,75.91300964355469,True,True,0.26072147488594055,0.03125,1,3.63504695892334
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=4.0),4.0,2,0.9513675570487976,75.91300964355469,True,True,0.26072147488594055,0.03125,1,5.86618709564209
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=4.0),4.0,3,0.9513675570487976,75.91300964355469,True,True,0.26072147488594055,0.03125,1,5.810616493225098
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=4.0),4.0,4,0.9513675570487976,75.91300964355469,True,True,0.26072147488594055,0.03125,1,7.040392875671387
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=4.0),4.0,5,0.9513675570487976,75.91300964355469,True,True,0.26072147488594055,0.03125,1,5.103433132171631
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=4.0),4.0,6,0.9513675570487976,75.91300964355469,True,True,0.26072147488594055,0.03125,1,4.662409782409668
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=4.0),4.0,7,0.9513675570487976,75.91300964355469,True,True,0.26072147488594055,0.03125,1,8.827062606811523
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=4.0),4.0,8,0.9513675570487976,75.91300964355469,True,True,0.26072147488594055,0.03125,1,5.029402732849121
hair,8827,35.88200378417969,10.0,elicit,The wind blew strands of her long blonde,rand(c=4.0),4.0,9,0.9513675570487976,75.91300964355469,True,True,0.26072147488594055,0.03125,1,6.8687262535095215
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,baseline,,0,0.6172008514404297,42.012855529785156,True,True,0.1714278906583786,0.03125,1,4.532415390014648
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,baseline,,1,0.6172008514404297,42.012855529785156,True,True,0.1714278906583786,0.03125,1,10.737349510192871
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,baseline,,2,0.6172008514404297,42.012855529785156,True,True,0.1714278906583786,0.03125,1,5.552585601806641
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,baseline,,3,0.6172008514404297,42.012855529785156,True,True,0.1714278906583786,0.03125,1,5.939876556396484
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,baseline,,4,0.6172008514404297,42.012855529785156,True,True,0.1714278906583786,0.03125,1,6.143136978149414
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,baseline,,5,0.6172008514404297,42.012855529785156,True,True,0.1714278906583786,0.0625,1,7.268519878387451
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,baseline,,6,0.6172008514404297,42.012855529785156,True,True,0.1714278906583786,0.0625,1,7.644196510314941
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,baseline,,7,0.6172008514404297,42.012855529785156,True,True,0.1714278906583786,0.03125,1,4.389957427978516
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,baseline,,8,0.6172008514404297,42.012855529785156,True,True,0.1714278906583786,0.03125,1,5.797023773193359
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,baseline,,9,0.6172008514404297,42.012855529785156,True,True,0.1714278906583786,0.03125,1,6.478670120239258
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,amplify,,0,0.6172008514404297,42.012855529785156,True,True,0.18369416892528534,1.0,1,15.993668556213379
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,amplify,,1,0.6172008514404297,42.012855529785156,True,True,0.18369416892528534,1.0,1,11.019207000732422
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,amplify,,2,0.6172008514404297,42.012855529785156,True,True,0.18369416892528534,1.0,1,17.170364379882812
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,amplify,,3,0.6172008514404297,42.012855529785156,True,True,0.18369416892528534,1.0,1,9.69059944152832
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,amplify,,4,0.6172008514404297,42.012855529785156,True,True,0.18369416892528534,1.0,1,6.957260608673096
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,amplify,,5,0.6172008514404297,42.012855529785156,True,True,0.18369416892528534,1.0,1,6.744655609130859
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,amplify,,6,0.6172008514404297,42.012855529785156,True,True,0.18369416892528534,1.0,1,9.07891845703125
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,amplify,,7,0.6172008514404297,42.012855529785156,True,True,0.18369416892528534,1.0,1,16.26740837097168
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,amplify,,8,0.6172008514404297,42.012855529785156,True,True,0.18369416892528534,1.0,1,16.769432067871094
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,amplify,,9,0.6172008514404297,42.012855529785156,True,True,0.18369416892528534,1.0,1,14.457691192626953
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,ablate(c=0),0.0,0,0.6172008514404297,42.012855529785156,True,True,0.1509973257780075,0.03125,1,7.168344497680664
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,ablate(c=0),0.0,1,0.6172008514404297,42.012855529785156,True,True,0.1509973257780075,0.03125,1,10.737349510192871
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,ablate(c=0),0.0,2,0.6172008514404297,42.012855529785156,True,True,0.1509973257780075,0.03125,1,5.552585601806641
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,ablate(c=0),0.0,3,0.6172008514404297,42.012855529785156,True,True,0.1509973257780075,0.03125,1,5.939876556396484
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,ablate(c=0),0.0,4,0.6172008514404297,42.012855529785156,True,True,0.1509973257780075,0.03125,1,6.143136978149414
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,ablate(c=0),0.0,5,0.6172008514404297,42.012855529785156,True,True,0.1509973257780075,0.0625,1,7.268519878387451
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,ablate(c=0),0.0,6,0.6172008514404297,42.012855529785156,True,True,0.1509973257780075,0.0625,1,7.644196510314941
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,ablate(c=0),0.0,7,0.6172008514404297,42.012855529785156,True,True,0.1509973257780075,0.03125,1,4.389957427978516
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,ablate(c=0),0.0,8,0.6172008514404297,42.012855529785156,True,True,0.1509973257780075,0.03125,1,5.797023773193359
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,ablate(c=0),0.0,9,0.6172008514404297,42.012855529785156,True,True,0.1509973257780075,0.03125,1,6.478670120239258
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,neg(c=0.25),0.25,0,0.6172008514404297,42.012855529785156,True,True,0.145266592502594,0.03125,1,7.168344497680664
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,neg(c=0.25),0.25,1,0.6172008514404297,42.012855529785156,True,True,0.145266592502594,0.03125,1,10.737349510192871
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,neg(c=0.25),0.25,2,0.6172008514404297,42.012855529785156,True,True,0.145266592502594,0.03125,1,5.552585601806641
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,neg(c=0.25),0.25,3,0.6172008514404297,42.012855529785156,True,True,0.145266592502594,0.03125,1,5.939876556396484
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,neg(c=0.25),0.25,4,0.6172008514404297,42.012855529785156,True,True,0.145266592502594,0.03125,1,6.143136978149414
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,neg(c=0.25),0.25,5,0.6172008514404297,42.012855529785156,True,True,0.145266592502594,0.03125,1,11.215597152709961
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,neg(c=0.25),0.25,6,0.6172008514404297,42.012855529785156,True,True,0.145266592502594,0.0625,1,7.644196510314941
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,neg(c=0.25),0.25,7,0.6172008514404297,42.012855529785156,True,True,0.145266592502594,0.03125,1,4.389957427978516
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,neg(c=0.25),0.25,8,0.6172008514404297,42.012855529785156,True,True,0.145266592502594,0.03125,1,5.797023773193359
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,neg(c=0.25),0.25,9,0.6172008514404297,42.012855529785156,True,True,0.145266592502594,0.03125,1,6.478670120239258
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,rand(c=0.25),0.25,0,0.6172008514404297,42.012855529785156,True,True,0.1739327609539032,0.03125,1,7.168344497680664
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,rand(c=0.25),0.25,1,0.6172008514404297,42.012855529785156,True,True,0.1739327609539032,0.03125,1,10.737349510192871
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,rand(c=0.25),0.25,2,0.6172008514404297,42.012855529785156,True,True,0.1739327609539032,0.03125,1,5.552585601806641
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,rand(c=0.25),0.25,3,0.6172008514404297,42.012855529785156,True,True,0.1739327609539032,0.03125,1,5.939876556396484
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,rand(c=0.25),0.25,4,0.6172008514404297,42.012855529785156,True,True,0.1739327609539032,0.03125,1,6.143136978149414
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,rand(c=0.25),0.25,5,0.6172008514404297,42.012855529785156,True,True,0.1739327609539032,0.0625,1,7.268519878387451
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,rand(c=0.25),0.25,6,0.6172008514404297,42.012855529785156,True,True,0.1739327609539032,0.0625,1,7.644196510314941
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,rand(c=0.25),0.25,7,0.6172008514404297,42.012855529785156,True,True,0.1739327609539032,0.03125,1,3.9899914264678955
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,rand(c=0.25),0.25,8,0.6172008514404297,42.012855529785156,True,True,0.1739327609539032,0.03125,1,5.797023773193359
hair,8827,35.88200378417969,10.0,elicit,She tied a ribbon around her daughter's braided,rand(c=0.25),0.25,9,0.6172008514404297,42.012855529785156,True,True,0.1739327609539032,0.03125,1,6.478670120239258
